坐标X,坐标Y,东经（E）,北纬（N）
93347182,9.9905992,57.4563933,33.89400473
93347182,9.9911231,57.4563475,33.85585996
93347182,9.9916573,57.4562945,33.68102556
127950192,8.9024273,56.9243576,11.82688037
127950192,8.9023628,56.9241971,11.62497308
127950192,8.9022169,56.9240457,11.11879284
127950192,8.9019337,56.9237684,12.2836223
127950192,8.9016079,56.9234733,13.23462132
127950192,8.9014466,56.9233036,12.71905535
127950192,8.9013329,56.9231764,12.68786632
127950192,8.9012402,56.9230067,12.30673937
127950192,8.9011895,56.922837,11.94041271
127950192,8.9011647,56.9226897,11.96377619
127950192,8.9011417,56.9225532,12.21026446
127950192,8.901049,56.9222139,12.03014494
127950192,8.9009144,56.9217294,11.33111943
127950192,8.9007799,56.9212398,10.74826307
127950192,8.9007482,56.9211276,10.48679791
127950193,8.900612,56.920644,9.853460448
127950193,8.9005139,56.9202412,9.617894356
127950193,8.9004064,56.9198818,9.336436357
127950193,8.9002429,56.9195377,10.96415848
127950193,8.8999861,56.9190941,12.19455854
127950193,8.89979,56.9188009,12.78682384
127950193,8.899575,56.9185639,12.38291639
127950193,8.8993275,56.918337,12.13117558
127950193,8.8990706,56.9181381,11.44603787
127950193,8.8987437,56.9179392,10.25226364
127950193,8.8983141,56.9176512,8.251414142
127950193,8.8981225,56.9174779,7.282659945
127950193,8.8979964,56.917279,7.368062848
127950193,8.8977723,56.9168278,6.967690984
127950193,8.8976472,56.916619,7.233080031
127950193,8.8976181,56.9165703,7.05129153
127950193,8.8974454,56.9163791,7.017209078
127950193,8.8971885,56.9161318,6.541827268
127950193,8.8968989,56.9158131,7.12761536
127950193,8.8966328,56.9154358,7.323185885
127950193,8.8965252,56.9152063,7.575125619
127950193,8.8964039,56.9147857,7.875309321
127950193,8.8963572,56.9144746,7.463605848
127950193,8.8964077,56.914065,7.042896781
127950193,8.8965151,56.9133716,6.041640782
127950193,8.8966038,56.9127189,5.782571039
127950193,8.8966038,56.9125047,5.638470227
127950193,8.8965665,56.91226,5.781573503
127950193,8.8964589,56.912056,5.749477666
127950193,8.8961648,56.9117143,5.458357033
127950193,8.8949816,56.9103702,5.995831672
127950193,8.894407,56.90972,6.316929185
127950193,8.8939401,56.9092049,6.328336704
127950193,8.8936599,56.908927,6.408191354
127950193,8.893431,56.9087663,6.433469283
127950193,8.8931367,56.9085776,6.290982825
127950193,8.8916328,56.907856,6.352323508
127950193,8.8902398,56.9071772,8.753183006
127950193,8.8888867,56.9065147,10.89399397
127950193,8.8883216,56.9062316,11.99285259
127950193,8.8877937,56.9059358,13.03537932
127950193,8.8869904,56.9053875,11.62403148
127950193,8.8867549,56.9052225,11.19997098
127950193,8.8859504,56.9046589,11.51709247
127950193,8.8850537,56.9040399,10.83458653
127950193,8.8845808,56.9037307,10.86551552
127950193,8.8836875,56.9033195,11.39358332
127950193,8.8827594,56.9029433,11.6173187
127950193,8.8820296,56.9026851,12.40230111
127950193,8.8812764,56.9024301,13.69587237
127950193,8.8810021,56.9023057,13.20754904
127950193,8.8806577,56.9021145,13.02055774
127950193,8.8804882,56.9019939,12.74758563
127950193,8.880214,56.9017988,11.88631868
127950193,8.8794375,56.9013143,11.11957487
127950193,8.878807,56.9009604,11.03650357
127950193,8.8771734,56.9001152,12.85920879
127950193,8.8753308,56.899129,15.26179326
127950193,8.8735373,56.8981951,16.14910074
127950193,8.872129,56.8974551,16.25059095
127950193,8.8711803,56.8969619,16.5416184
127950193,8.8706876,56.8967527,16.77833215
127950193,8.8701952,56.8965932,16.68566899
127950193,8.8695478,56.8964232,17.08961156
127950193,8.8686054,56.8962071,17.60811224
127950193,8.8683944,56.8961805,17.8450831
127950193,8.8677686,56.8961016,18.29739042
127950193,8.864829,56.8960548,14.43891446
127950193,8.8637346,56.8960782,11.51950414
127950193,8.8633698,56.8960548,11.2858456
127950193,8.8618462,56.8955743,12.80138046
127950193,8.8612454,56.8954336,13.28267986
127950193,8.8591855,56.8946366,12.74073782
127950193,8.8584345,56.8942734,13.13844939
127950193,8.8563961,56.8938046,14.14265579
127950193,8.856003,56.8937274,13.85122743
127950193,8.8544863,56.8934295,11.102218
127950193,8.8532633,56.8929607,11.02877465
127950193,8.8512891,56.8919879,9.622017864
127950193,8.8506239,56.8917184,9.445957728
127950193,8.8502591,56.8916128,9.818434171
127950195,8.8590403,56.9268546,33.00453655
127950196,8.8593626,56.927135,33.08635739
127950197,8.8593626,56.927135,33.10371826
127950197,8.8601893,56.9278715,33.49632574
127950197,8.8618472,56.9293039,33.98312083
127950197,8.8631877,56.9304889,32.9272976
127950197,8.8645608,56.931679,30.98477479
127950197,8.8655017,56.9324658,28.96360625
127950197,8.8657798,56.9326983,28.47503172
127950197,8.866568,56.9332985,26.82810506
127950197,8.8671997,56.93372,25.54504483
127950197,8.8674844,56.9339113,25.34800665
127950197,8.8684792,56.9345305,23.47341378
127950197,8.8693058,56.934984,22.23754039
127950197,8.8703987,56.9355778,22.04295371
127950197,8.8720008,56.936411,22.96844206
127950197,8.8728714,56.9368576,23.34040146
127950197,8.8730656,56.936965,23.67724817
127950197,8.8736991,56.9373155,23.43959568
127950197,8.8753889,56.938188,22.15603049
127950197,8.8765868,56.9388225,20.09874938
127950197,8.8774266,56.9392265,17.93210118
127950197,8.8782468,56.9395953,15.88946295
127950197,8.8790364,56.9399399,14.61552413
127950197,8.8800622,56.9403368,13.27456839
127950197,8.8801558,56.9403709,13.2075696
127950197,8.8816208,56.9409051,11.78573571
127950197,8.8822093,56.9411329,11.11613215
127950197,8.8828973,56.9414105,10.36255327
127950197,8.8834156,56.9416459,9.632886365
127950197,8.8836329,56.9417445,9.333146171
127950197,8.8842968,56.9420829,8.666246343
127950197,8.8849768,56.9424538,8.04360246
127950197,8.8853735,56.9426883,7.402976438
127950197,8.885638,56.9428558,6.983130611
127950197,8.8862929,56.9432996,6.311806105
127950197,8.887259,56.9439893,4.867214704
127950197,8.8886111,56.9449587,3.936515483
127950197,8.8896177,56.9455953,3.627005107
127950197,8.8901856,56.9459543,3.696784414
127950197,8.8905793,56.9461777,3.604767309
127950197,8.8910842,56.9464531,3.684033681
127950197,8.891621,56.9467415,3.28613493
127950197,8.8919469,56.9469038,3.561620657
127950197,8.892305,56.947082,3.608251475
127950197,8.8928218,56.9473401,3.301887687
127950197,8.8931955,56.9475048,3.232653833
127950197,8.8932644,56.9475363,3.157696956
127950197,8.8936568,56.9477153,3.072027469
127950197,8.8941975,56.9479516,2.939640248
127950197,8.8946631,56.9481392,2.895619216
127950197,8.8953709,56.9484167,3.320730326
127950197,8.8960787,56.94869,3.018682081
127950197,8.8977805,56.9493406,3.005616319
127950197,8.8998107,56.9501223,2.76720256
127950197,8.9016149,56.9508243,2.982061687
127950197,8.9017913,56.9508915,2.626388171
127950197,8.9020275,56.9509815,2.845099682
127950197,8.9025793,56.9512228,2.859502396
127950197,8.9033795,56.9515887,2.65434262
127950197,8.9037969,56.9517838,2.81279711
127950197,8.9045971,56.9521904,2.845998094
127950197,8.9055703,56.9527209,2.88896994
127950197,8.9063928,56.9532014,3.008379821
127950197,8.9069531,56.9535438,2.614204869
127950197,8.9079833,56.9542438,2.677291171
127950197,8.9089053,56.9549313,2.842646104
127950197,8.9097864,56.9556016,2.973473711
127950197,8.9107912,56.9563779,2.869537317
127950197,8.9122826,56.9575052,2.596886556
127950197,8.9137456,56.9586479,2.66506344
127950197,8.914333,56.9591561,2.928309621
127950197,8.9149205,56.9597259,2.563865347
127950197,8.9157113,56.9606652,2.809599548
127950197,8.9165642,56.9616969,2.359658318
127950197,8.9170727,56.962242,2.448405602
127950197,8.9177336,56.9628732,2.549201553
127950197,8.918451,56.9635262,2.886042522
127950197,8.918818,56.9639111,2.823007945
127950197,8.9192586,56.9644377,2.785618292
127950197,8.9196259,56.9649889,2.671012847
127950197,8.9205804,56.9664516,2.603716097
127950197,8.9215352,56.9679204,2.909544312
127950197,8.9217781,56.9683515,2.822835505
127950197,8.9219248,56.9686778,2.73322331
127950197,8.922004,56.9690228,2.788237421
127950197,8.9220492,56.9694261,2.540243385
127950197,8.922021,56.9705314,1.981569505
127950197,8.9219918,56.9716613,2.264744322
127950197,8.9219813,56.9720617,2.082375109
127950197,8.9219362,56.973481,1.809033523
127950197,8.9219248,56.9741152,1.521786295
127950197,8.9219536,56.9743824,1.435270282
127950197,8.9219754,56.9745876,1.321588517
127950198,8.8919469,56.9469038,3.579452842
127950198,8.8917406,56.9470982,3.453291944
127950198,8.8916372,56.9472218,3.561983497
127950198,8.8916054,56.9473845,3.486544243
127950198,8.8916333,56.9475016,3.431801571
127950198,8.8919435,56.9478898,3.358924979
127950198,8.8922298,56.9482823,3.472936961
127950198,8.892532,56.948716,3.406308144
127950198,8.8926592,56.9488917,3.544323144
127950198,8.8928142,56.9489784,3.825502431
127950198,8.8930686,56.9490391,4.144494088
127950198,8.8937845,56.9491172,4.26253989
127950198,8.8948699,56.9492516,3.773697305
127950198,8.8950925,56.9492516,3.654014319
127950198,8.8952913,56.9492278,3.512815902
127950198,8.8954981,56.9491562,3.558252222
127950198,8.8956612,56.9490586,3.509480663
127950200,8.8728714,56.9368576,23.38228527
127950200,8.8731495,56.9365077,22.20276413
127950201,8.8733303,56.9362932,21.46899186
127950201,8.8735788,56.9360122,20.64947536
127950201,8.8738816,56.9357459,20.03880079
127950201,8.8745775,56.9352299,19.01774894
127950201,8.8749334,56.9349957,18.34535641
127950201,8.875243,56.93486,17.79998559
127950201,8.8755831,56.9348946,17.24445761
127950201,8.8770461,56.9349186,13.68325801
127950201,8.8781192,56.934934,10.62053484
127950201,8.8787067,56.9349649,9.874425306
127950201,8.8791643,56.9350511,8.69972027
127950201,8.8795494,56.9351255,8.003575271
127950201,8.8810171,56.9353932,7.583251428
127950201,8.881317,56.935475,7.609908639
127950201,8.8819604,56.9355966,7.879378728
127950201,8.8831636,56.9358124,8.450298342
127950201,8.8846096,56.9360158,9.774557147
127950201,8.8852176,56.9361004,9.34467923
127950201,8.8856716,56.9361637,9.378380859
127950201,8.8861349,56.9361699,9.413708825
127950201,8.8866037,56.9361575,9.34705214
127950201,8.8871573,56.936099,9.216154673
127950201,8.8878633,56.9359757,8.903889298
127950201,8.8889453,56.9358197,8.701105666
127950201,8.8896571,56.9356902,8.169290533
127950201,8.8904197,56.9355177,6.922869945
127950201,8.8907643,56.9354274,6.245860528
127950201,8.8926508,56.9349506,5.403393237
127950201,8.8937071,56.9346948,7.989518199
127950201,8.8943625,56.9345469,9.062838526
127950201,8.8949386,56.9344482,9.867394721
127950201,8.895543,56.9343743,10.39228925
127950201,8.8963338,56.9342971,10.61597782
127950201,8.8976557,56.9341739,11.82120298
127950201,8.8992824,56.9340014,16.01443522
127950202,8.8733303,56.9362932,21.55149803
127950202,8.8733032,56.9364337,21.84148709
127950202,8.8732941,56.9365718,22.69315873
127950202,8.8732895,56.936663,22.73093492
127950202,8.873258,56.9367518,23.30834819
127950208,8.8749608,56.8900978,6.104808279
127950208,8.8750657,56.8903635,6.811895882
127950208,8.8750949,56.8906283,7.430431322
127950208,8.8751241,56.8913745,9.556235466
127950208,8.8751066,56.8917731,10.07868357
127950208,8.8750541,56.8920442,10.85985559
127950208,8.8749666,56.8923662,10.9994109
127950208,8.874768,56.8930869,10.98750751
127950208,8.8746513,56.8935174,11.27376392
127950208,8.8745813,56.8936704,11.26532904
127950208,8.8744703,56.8937916,11.45447443
127950208,8.8743652,56.8938522,11.52219315
127950208,8.874085,56.8939542,11.32971275
127950208,8.8737873,56.8940658,11.50198076
127950208,8.8736296,56.8941455,11.94796673
127950208,8.8733318,56.8943305,11.94747955
127950208,8.8728239,56.8946557,11.88147272
127950208,8.8724912,56.8948566,12.13914302
127950208,8.8721176,56.8950447,12.82048456
127950208,8.871744,56.8952042,13.20959288
127950208,8.8715104,56.8953094,13.27324682
127950208,8.8709324,56.8955932,13.56484578
127950208,8.8701851,56.895979,14.58985341
127950208,8.8698933,56.8961257,15.58350657
127950208,8.8697414,56.8962245,16.1996183
127950209,8.8670886,56.9250841,21.8069077
127950209,8.8676624,56.9250881,21.52234594
127950209,8.8685228,56.9251,19.66270215
127950209,8.8695675,56.9251217,16.98811912
127950209,8.8704931,56.9251217,14.55165813
127950209,8.8715776,56.9251374,11.54192969
127950209,8.8727236,56.9251493,10.10330633
127950209,8.8738154,56.9251651,8.54740833
127950209,8.8743901,56.9251828,8.372879547
127950209,8.8747878,56.9252183,8.557257883
127950209,8.8749992,56.9252528,8.502840176
127950209,8.8752831,56.9252992,8.198241786
127950209,8.876111,56.9254709,8.029493523
127950209,8.8774145,56.925778,7.20528245
127950209,8.8775932,56.9258201,7.448307564
127950209,8.8779693,56.9258969,7.340057311
127950209,8.8783452,56.9259562,7.439753587
127950209,8.8784663,56.9259752,7.387351
127950209,8.8787862,56.9260253,7.522435863
127950209,8.8794624,56.9260983,7.694966745
127950209,8.8803264,56.9261811,6.408894108
127950209,8.8808253,56.9262147,5.742277932
127950209,8.8813169,56.9262403,4.627828487
127950209,8.8821412,56.926264,3.395192411
127950209,8.8832366,56.9262561,3.479207525
127950209,8.8850044,56.9262679,5.596231555
127950209,8.8878062,56.9262756,8.330111002
127950209,8.8878858,56.9262757,8.432712791
127950209,8.8910238,56.9262837,10.00552271
127950209,8.8919999,56.9262876,10.39768279
127950209,8.8924373,56.9262757,10.61261653
127950209,8.8930915,56.9262383,10.89554416
127950209,8.8934673,56.9262141,11.14042599
127950209,8.8937641,56.9261949,11.11469456
127950209,8.8948269,56.92611,11.50277737
127950209,8.9005915,56.9256518,18.65938458
127950209,8.9016342,56.925573,17.18394389
127950210,8.8683561,56.930313,20.16032239
127950210,8.8689337,56.9302991,17.92643359
127950210,8.869288,56.9302849,16.88323698
127950210,8.8696904,56.9302927,16.4396835
127950210,8.869994,56.9302735,16.40992451
127950210,8.8703401,56.930181,15.27925215
127950210,8.8706436,56.9301232,13.85131261
127950210,8.8711501,56.9301199,14.17774335
127950226,8.8673472,56.9289405,23.65307163
127950226,8.8677182,56.9295778,22.75913632
127950226,8.8680391,56.930002,21.13044751
127950226,8.8683561,56.930313,20.2944554
127950226,8.8684412,56.9303965,19.9050807
127950226,8.8688932,56.9307614,18.68091173
127950226,8.8697473,56.9313088,17.71314623
127950226,8.8704748,56.9317305,17.78683753
127950226,8.8713019,56.9321423,17.442802
127950226,8.8717265,56.932374,16.411967
127950226,8.8721831,56.9327069,15.68315213
127950226,8.8731546,56.9334663,14.27841666
127950226,8.8744064,56.9344106,16.13124223
127950226,8.8748041,56.9346991,17.21841944
127950226,8.8750436,56.9348027,17.86633503
127950227,8.8640634,56.9229876,22.62196638
127950227,8.8647736,56.9231429,21.28823632
127950227,8.8650366,56.9232186,20.9755357
127950227,8.8651944,56.9232903,20.79913772
127950227,8.865325,56.9233653,20.80907893
127950227,8.8656511,56.9235657,20.77126601
127950227,8.8659596,56.9237523,20.79957858
127950227,8.8661295,56.9238424,20.92553692
127950227,8.8662729,56.9238998,21.12800224
127950227,8.8663833,56.9239178,21.48249113
127950227,8.8665478,56.923935,21.71324057
127950229,8.8730656,56.936965,23.60840335
127950229,8.8728873,56.9372177,24.17770707
127950230,8.8727653,56.937484,25.87518886
127950230,8.8726705,56.9373484,24.95187761
127950230,8.8726344,56.9372054,24.31049443
127950230,8.8726795,56.9370895,23.65184913
127950232,8.9052431,56.9231181,11.48841453
127950232,8.9059555,56.9230415,11.74763823
127950232,8.9061607,56.9230163,11.98353331
127950232,8.9063796,56.9230004,11.95154688
127950232,8.906554,56.9230088,12.02938357
127950234,8.876208,56.9310299,8.804310011
127950234,8.8759947,56.9307991,8.791623871
127950234,8.8758827,56.930661,8.837346665
127950234,8.8757778,56.9305052,8.398655549
127950234,8.8756838,56.9303946,8.044542298
127950234,8.8756259,56.9303472,7.999575251
127950234,8.8754668,56.9303079,7.511286332
127950234,8.8750005,56.9302191,6.92675607
127950234,8.8742268,56.930081,7.49656692
127950235,8.8710932,56.9293563,13.07076504
127950235,8.8711812,56.9294422,13.10873399
127950235,8.87135,56.9295583,13.38872922
127950235,8.8714612,56.9296492,13.23939334
127950235,8.871542,56.9297426,13.47741016
127950235,8.8715884,56.9298398,13.53206329
127950235,8.8716139,56.9299308,13.55284985
127950235,8.8715976,56.9300103,13.26971641
127950235,8.8715468,56.9300759,13.54424246
127950236,8.8966038,56.9127189,5.745869507
127950236,8.8968349,56.912727,6.520169582
127950236,8.8970889,56.9127148,7.83270947
127950236,8.8977167,56.9126352,10.96155428
127950236,8.8989571,56.9124578,13.35422346
127950236,8.9010084,56.9121681,11.98280118
127950236,8.9012812,56.9121253,11.71099874
127950236,8.9013858,56.9120743,11.81359211
127950236,8.9014194,56.9120191,11.98854267
127950236,8.901397,56.911903,11.89219108
127950237,8.8753608,56.9297309,7.386192161
127950237,8.8745258,56.9297959,8.602785811
127950237,8.874204,56.9298236,9.3404226
127950237,8.8739437,56.9298552,10.23666719
127950237,8.8736761,56.9299321,10.64638257
127950237,8.8736012,56.9299547,10.66001068
127950237,8.8733942,56.930017,10.88385513
127950237,8.873152,56.9300722,10.91410689
127950237,8.8728845,56.9300959,10.98832776
127950237,8.8726566,56.9300939,11.41794283
127950237,8.8724543,56.930084,11.80855811
127950237,8.8721469,56.9300761,12.61572704
127950237,8.8716516,56.9300919,13.24804285
127950238,8.8905793,56.9461777,3.651787809
127950238,8.8907387,56.9461141,3.669788681
127950238,8.8909092,56.9460641,4.287080775
127950238,8.8910694,56.9460336,4.728090524
127950238,8.8912679,56.9460253,5.023691536
127950238,8.8914436,56.9460336,5.26540519
127950238,8.8920695,56.9461197,5.81993419
127950238,8.8922783,56.9461544,5.859936651
127950238,8.8924284,56.9462043,5.949684455
127950238,8.8926549,56.9463,5.679718511
127950238,8.8928609,56.9463513,4.972617361
127950238,8.893375,56.9464625,4.37761883
127950238,8.8937312,56.9465416,4.208017371
127950238,8.8938814,56.9465999,3.773723988
127950238,8.8940557,56.9466171,3.286776221
127950238,8.8941726,56.9466768,2.933168741
127950238,8.8941415,56.946781,2.873424094
127950238,8.8940224,56.9469284,2.646770486
127950239,8.900267,56.9346766,17.87652362
127950239,8.9005335,56.9346496,18.46950176
127950239,8.9010442,56.9345436,21.32264459
127950239,8.9016633,56.934408,24.82599421
127950239,8.9022373,56.9342871,27.91437674
127950239,8.9027525,56.9341663,28.47385455
127950239,8.9032179,56.9340899,29.19316625
127950239,8.9035974,56.9340307,31.53356219
127950239,8.9039363,56.9339691,33.55090268
127950239,8.904447,56.9338434,34.73157889
127950239,8.9053012,56.9336214,33.30154293
127950239,8.9063089,56.9333675,29.75082473
127950239,8.9071177,56.9331456,23.92675185
127950240,8.8933754,56.9428615,12.23970359
127950240,8.8930726,56.9427974,12.43303518
127950240,8.8926388,56.9427481,12.85200777
127950240,8.8921823,56.9426964,13.20306911
127950240,8.8915677,56.942689,13.23192168
127950240,8.8907724,56.9427038,13.28513315
127950240,8.8899319,56.9427309,13.40347615
127950240,8.889349,56.942758,12.94671195
127950240,8.8889106,56.9427974,12.32756209
127950240,8.8886123,56.9428098,11.71947953
127950240,8.888192,56.9428024,11.20950752
127950240,8.8875684,56.9427851,10.92910296
127950240,8.8869267,56.9427753,10.72893073
127950240,8.8864794,56.9427481,9.296756581
127950240,8.8861527,56.9427546,8.519824832
127950240,8.885822,56.9428018,7.351977797
127950241,8.9219536,56.9743824,1.572669317
127950241,8.9217027,56.9743742,1.055442073
127950241,8.9215378,56.9743537,1.241983426
127950241,8.9213759,56.9743049,1.071087886
127950241,8.9212805,56.9742086,1.18624829
127950241,8.9210837,56.9739139,1.327426437
127950241,8.9209218,56.9736617,1.693487775
127950241,8.92078,56.9734221,1.662657629
127950241,8.9207194,56.973288,1.761397525
127950241,8.9207048,56.9731305,1.882021506
127950241,8.9207366,56.972954,1.76086296
127950241,8.9208234,56.9727931,1.980907086
127950241,8.9210635,56.9724196,1.659451753
127950241,8.9212977,56.9720759,1.816832395
127950241,8.9214106,56.9718537,1.418718115
127950241,8.9214973,56.9717638,1.613310618
127950241,8.9216304,56.9717102,1.522761215
127950241,8.9217866,56.9716771,1.802511706
127950242,8.8896177,56.9455953,3.530253633
127950242,8.8894574,56.9456656,3.539798491
127950242,8.8893129,56.945709,3.301258722
127950242,8.8891275,56.9457412,3.333022548
127950242,8.8889362,56.9457489,3.197071755
127950242,8.8887367,56.9457345,3.470399775
127950242,8.8882847,56.9456578,3.539996964
127950242,8.8878084,56.9455835,3.439406726
127950242,8.8875519,56.9455424,3.282191664
127950242,8.8873707,56.9455291,3.371699141
127950242,8.8871508,56.9455246,3.514240475
127950242,8.8870001,56.9455313,3.900140263
127950242,8.8868373,56.9455713,3.99373625
127950242,8.886652,56.9456401,4.446015688
127950242,8.8862997,56.9458,4.382030723
127950242,8.8860678,56.9458922,4.383163087
127950242,8.8858459,56.9459721,4.371988689
127950242,8.885628,56.9460443,4.069736602
127950242,8.8855363,56.9460954,3.924805931
127950242,8.8855059,56.9461576,3.783046495
127950242,8.8854956,56.9462941,4.129803667
127950243,8.9034513,56.9456089,2.981330564
127950243,8.9037981,56.9456837,2.635665102
127950243,8.9041862,56.9457408,3.472213971
127950243,8.904377,56.9457408,3.252341066
127950243,8.904552,56.9457218,2.819053464
127950243,8.9050164,56.9456056,2.329483971
127950243,8.9053471,56.9455414,1.819611232
127950243,8.9055667,56.9455275,1.829659804
127950243,8.905818,56.945531,1.22832016
127950243,8.9059802,56.9455119,1.002834778
127950243,8.9060946,56.9454772,1.34693307
127950243,8.9062252,56.9453887,1.324006936
127950243,8.9063238,56.9453419,1.355479087
127950243,8.9064892,56.9453141,1.394297574
127950243,8.9068327,56.9452811,1.085910915
127950243,8.9071635,56.9452619,1.138052738
127950243,8.9073576,56.9452031,0.98586935
127950243,8.907523,56.9451006,1.103293815
127950243,8.907631,56.9449636,1.485948985
127950243,8.9078188,56.9446305,1.472496847
127950243,8.9079562,56.9443513,1.458390871
127950243,8.9081416,56.9439756,1.530288845
127950243,8.9082535,56.9438205,1.28652175
127950244,8.8855363,56.9460954,4.009294327
127950244,8.8854369,56.9460776,4.016455145
127950244,8.8852517,56.9460776,3.921614268
127950244,8.8851499,56.9460631,3.991414165
127950244,8.8850459,56.9460354,3.874364382
127950244,8.8849584,56.9459843,3.507435471
127950244,8.8848342,56.9458988,3.493019641
127950244,8.8847142,56.9458288,3.631551989
127950244,8.8845573,56.9457722,3.401438898
127950244,8.8843314,56.9457223,3.582179169
127950244,8.8841279,56.9456944,4.108391107
127950244,8.8839548,56.9456923,3.970535513
127950244,8.883739,56.9457023,4.333323813
127950244,8.88334,56.94575,5.186608485
127950244,8.8827475,56.9458022,6.161138143
127950244,8.8821915,56.945853,7.214009374
127950244,8.8818413,56.9458619,8.051173984
127950244,8.88165,56.9458741,8.233999664
127950244,8.8815685,56.9459063,8.479064097
127950244,8.8815318,56.9459484,7.813876933
127950244,8.8815278,56.9460195,7.535562481
127950244,8.8815643,56.946467,6.905519273
127950244,8.8816463,56.9471653,7.578867301
127950244,8.8817179,56.9476142,6.575553052
127950244,8.8817576,56.9480219,5.86054861
127950244,8.8818251,56.9481325,5.655591259
127950244,8.8819405,56.9481845,5.849782907
127950244,8.8821155,56.9482084,5.316647165
127950244,8.8825887,56.9482344,4.745256196
127950244,8.8828113,56.9482518,4.926495706
127950244,8.8829465,56.9482865,5.039536763
127950244,8.8830379,56.9483602,5.005632412
127950244,8.8830817,56.9484665,5.314555219
127950245,8.8931367,56.9085776,6.383338853
127950245,8.8932856,56.9085302,6.848257341
127950245,8.8934738,56.9084958,7.347389447
127950245,8.8936592,56.9084665,7.545436573
127950245,8.8938564,56.9084257,7.717511732
127950245,8.8940328,56.9083572,8.262045479
127950245,8.8942151,56.9082544,8.918468402
127950245,8.8943496,56.9081613,9.228972
127950245,8.8944782,56.9080993,9.646550075
127950245,8.8947831,56.9079965,9.688550215
127950245,8.8949594,56.9079247,10.0391926
127950245,8.8950939,56.907861,10.15599987
127950245,8.8951926,56.9077746,10.30474882
127950245,8.8952433,56.9076848,10.50940782
127950245,8.8952284,56.9075934,10.36428602
127950245,8.8951179,56.9074024,10.46076296
127950245,8.8950162,56.9072523,10.41704893
127950245,8.8948009,56.9069878,10.54228601
127950245,8.8947083,56.9068329,10.61174632
127950245,8.8946604,56.906735,10.16978749
127950245,8.8946305,56.9066028,9.80493041
127950245,8.8946365,56.9063677,9.538301664
127950245,8.8946964,56.9060005,9.475659799
127950245,8.8947792,56.9055621,9.318723766
127950245,8.8948352,56.9053912,9.414891327
127950245,8.8949426,56.9051974,9.564764107
127950245,8.8951248,56.9049475,9.348266535
127950245,8.8953069,56.9047231,9.049308971
127950245,8.8959421,56.9040728,7.236396715
127950245,8.8962549,56.9037473,7.190802519
127950245,8.896381,56.9035943,7.276787229
127950245,8.8964136,56.903454,7.319951883
127950245,8.8963575,56.9032016,6.827021405
127950245,8.8959933,56.9020233,7.112980926
127950245,8.895755,56.9012276,7.689519821
127950246,8.9016014,56.937559,19.60081884
127950246,8.9008066,56.9377239,17.45921519
127950246,8.9004248,56.9378091,17.41425343
127950246,8.9003584,56.9378517,17.05295817
127950246,8.9003699,56.9379195,17.17811038
127950247,8.8834156,56.9416459,9.758265515
127950247,8.8837098,56.9414774,9.203581088
127950247,8.883952,56.941361,9.077879059
127950247,8.8841834,56.9412802,8.869099445
127950247,8.8844761,56.9412427,8.878450282
127950247,8.8850149,56.9412289,9.312485963
127950248,8.9035653,56.939822,17.27944144
127950248,8.9043455,56.939609,19.17234516
127950248,8.9060493,56.9391826,28.76913908
127950248,8.9066413,56.9390297,29.51227316
127950248,8.9070524,56.9388917,29.23754552
127950248,8.9071337,56.9388448,28.98544241
127950249,8.8711501,56.9301199,14.16104413
127950249,8.8713,56.9306056,15.67137321
127950249,8.8712246,56.9306753,15.69346298
127950249,8.8710691,56.9307016,15.9611061
127950249,8.8708491,56.9307075,16.08251947
127950249,8.870715,56.9307309,16.34226129
127950250,8.9010678,56.9367451,18.58277578
127950250,8.8997682,56.93695,15.632962
127950250,8.8984595,56.9371551,12.71558789
127950250,8.8981702,56.9372044,12.76396148
127950250,8.8980691,56.9372301,12.56990285
127950250,8.8980256,56.9372715,12.85301332
127950250,8.8980256,56.9373169,12.40131628
127950251,8.8852176,56.9361004,9.457759627
127950251,8.8850841,56.9364256,10.42415505
127950251,8.8850729,56.9366691,10.90751432
127950251,8.8850786,56.9369865,10.65559174
127950251,8.8850334,56.937458,10.41519275
127950251,8.8849487,56.9381174,11.99079186
127950251,8.8848695,56.9386352,14.0773002
127950252,8.8801558,56.9403709,13.07184843
127950252,8.8800203,56.9405286,12.43967203
127950252,8.8799616,56.9406198,11.76366132
127950252,8.8799299,56.9408416,11.22913696
127950252,8.8799164,56.9413642,12.12068951
127950252,8.8799616,56.9416379,13.69349589
127950252,8.8800791,56.9421654,18.79064131
127950253,8.8984838,56.947745,4.149255592
127950253,8.8975046,56.9477096,3.852715817
127950253,8.8973008,56.947726,3.774035239
127950253,8.8970721,56.9478073,3.262468414
127950253,8.8967193,56.9480188,2.948064211
127950255,8.901788,56.9378341,20.09654211
127950255,8.9022187,56.9377765,22.13628986
127950255,8.9028,56.9376834,27.10409284
127950255,8.9032772,56.9375777,30.51147812
127950255,8.9039395,56.9374482,35.51653106
127950255,8.904437,56.9373426,36.98983922
127950255,8.9054352,56.9371542,36.62113853
127950255,8.9061853,56.9370212,35.26101359
127950256,8.9068559,56.9225141,13.29303204
127950256,8.907157,56.9224409,13.12870828
127950256,8.907432,56.9223627,13.20932817
127950256,8.9076263,56.9222844,13.53964631
127950256,8.9078384,56.9221865,13.4619553
127950256,8.907967,56.9220821,13.72135418
127950256,8.9081911,56.9218341,13.51005838
127950256,8.9085498,56.9214964,12.69758025
